access,accessno,accruals,acqvalue,admin,appnotes,appraisal,appraisor,archivist,archnotes,area,associate,authorx,caption,catby,catdate,cattype,classes,collection,conddate,condexam,condition,condnotes,containtxt,copies,creator,credit,curvalmax,curvalue,custodial,dataset,date,dateaccum,datecreate,descdate,descrip,dispdate,dispositn,dispvalue,earlydate,edition,elongitude,event,exhibitno,exhlabel1,exhlabel2,exhlabel3,exhlabel4,exhstart,extent,findaid,flagdate,flagnotes,flagreason,genre,gparent,group,homeloc,imagefile,imageno,inscomp,insdate,insets,insphone,inspremium,insrep,instrument,insvalue,interviewr,intvdate,intvlength,intvplace,intvrest,invnby,invndate,label,language,latdeg,latedate,legal,level,link,loancond,loandue,loaninno,loanno,locfield1,locfield2,locfield3,locfield4,locfield5,locfield6,longdeg,maintcycle,maintdate,maintnote,media,medium,mlanguage,narrator,narratorid,nlatitude,notes,objectid,objname,objname2,objname3,objnames,oldno,originals,otherno,parent,people,physchar,pmeridian,policyno,projection,pubdate,publisher,pubnotes,pubplace,quantity,recas,recdate,recfrom,refcode,related,relnotes,reviewed,rights,rules,scale,series,sheets,signedform,site,siteno,sitesadded,size,slatitude,status,statusby,statusdate,sterms,subjects,system,tempauthor,tempby,tempdate,temploc,tempnotes,tempreason,tempuntil,title,tlocfield1,tlocfield2,tlocfield3,tlocfield4,tlocfield5,tlocfield6,transcribr,transdate,transloc,udf1,udf10,udf11,udf12,udf13,udf14,udf15,udf16,udf17,udf18,udf19,udf2,udf20,udf21,udf22,udf3,udf4,udf5,udf6,udf7,udf8,udf9,updated,updatedby,valuedate,webinclude,webrights,wlongitude,ppid
,2018.004,,0.00,,,,,,,,,,2018.004.001 004,Gaylene J Chapman,2018-02-07,Archive,,,,,,,,,,,0.00,0.00,,,,,,,Ledger from the Phelan Tile Factory. Factory number 31494 government number. Names of customers and charges to area tile customers. Tell tile size purchased and when the bill was paid.,,,,1916,,,,0,,,,,,,,,,,,,,Museum,017\2018004004.JPG                                          ,1,,,,,,,,0.00,,,,,,,,,,0.000000,1919,,,,,,,0,Newspaper Room,,,,,CB 5,0.000000,,2018-01-12,,,,,,0,,,2018.004.004,Ledger,,,,,,,,,,,,,,,,,,Donation,07-31-2012,Phelan Family,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-07T13:36:30,Unknown,,false,,,AC6C3D45-562E-4E57-A8BA-164581199077
,2018.004,,0.00,,,,,,,,,,2018.004.001 005,Gaylene J Chapman,2018-02-07,Archive,,,,,,,,,,,0.00,0.00,,,,,,,Ledger from the Phelan Tile Factory. Factory number 31494 government number. Names of customers and charges to area tile customers. Tell tile size purchased and when the bill was paid.  Also called the Des Moines River Cement Tile Works. Some papers loose with book others are pinned. These are marked 2018.004,,,,1920,,,,0,,,,,,,,,,,,,,Museum,017\2018004005.JPG                                          ,1,,,,,,,,0.00,,,,,,,,,,0.000000,1920,,,,,,,0,Newspaper Room,,,,,CB 5,0.000000,,2018-01-12,,,,,,0,,,2018.004.005,Ledger,,,,,,,,,,,,,,,,,,Donation,07-31-2012,Phelan Family,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-07T13:36:14,Unknown,,false,,,DC92BAE2-DA81-449A-84B0-931877627139
,2018.004,,0.00,,,,,,,,,,2018.004.001 006,Gaylene J Chapman,2018-02-07,Archive,,,,,,,,,,,0.00,0.00,,,,,,,Ledger from the Phelan Tile Factory. Factory number 31494 government number. On one page it shows a contract with Bernard Casaw for 345.00. Tells of Alfred Beach coming to work March 11 1915 for a dollar per day. Show also of others who worked at the tile factory and how much they were paid.,,,,1911,,,,0,,,,,,,,,,,,,,Museum,017\2018004006.JPG                                          ,1,,,,,,,,0.00,,,,,,,,,,0.000000,1913,,,,,,,0,Newspaper Room,,,,,CB 5,0.000000,,2018-01-12,,,,,,0,,,2018.004.006,Ledger,,,,,,,,,,,,,,,,,,Donation,07-31-2012,Phelan Family,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-07T15:28:48,Unknown,,false,,,F5185D15-2A42-4CCC-8B0A-509817534802
,2018.004,,0.00,,,,,,,,,,2018.004.001 007,Gaylene J Chapman,2018-02-07,Archive,,,2018-02-07,Gaylene J Chapman,Poor,cover is ripped and gone and pages are very faded.  ,,,,,0.00,0.00,,,,,,,Register from School District number 85.  Mary M. Phelan taught these years and was included with collection from the Phelan family collection. names of students and their ages.,,,,1905,,,,0,,,,,,,,,,,,,,Museum,017\2018004007.JPG                                          ,1,,,,,,,,0.00,,,,,,,,,,0.000000,1907,,,,,,,0,Newspaper Room,,,,,CB 5,0.000000,,2018-01-12,,,,,,0,,,2018.004.007,Register,,,,,,,,,,,,,,,,,,Donation,07-31-2012,Phelan Family,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-07T13:47:52,Unknown,,false,,,D85D38F8-46A5-45C5-BD17-364634387510
,2018.004,,0.00,,,,,,,,,,2018.004.001 008,Gaylene J Chapman,2018-02-07,Archive,,,,,,,,,,,0.00,0.00,,,,,,,"Collection of papers from the Phelan Tile factory.
11 checks
6 letters
2 blank statement
Centennial business ad.
27 scrap papers with numbers on them.
2 misc. papers with numbers and names.
",,,,1905,,,,0,,,,,,,,,,,,,,Museum,017\2018004008.JPG                                          ,1,,,,,,,,0.00,,,,,,,,,,0.000000,1907,,,,,,,0,Newspaper Room,,,,,CB 5,0.000000,,2018-01-12,,,,,,0,,,2018.004.008,Letter,,,,,,,,,,,,,,,,,,Donation,07-31-2012,Phelan Family,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-07T15:30:41,Unknown,,false,,,D2B4EABB-823E-447F-8BB8-004841451932
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 15, 16, 21, 22",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124331.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.331,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:47:13,Unknown,,false,,,76DCC0CC-247A-4E80-B049-854637375643
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 17, 18, 19, 20",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124332.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.332,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:48:18,Unknown,,false,,,F3B76D5C-560F-42F8-A7FD-925116043100
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 2, 3, 4, 11, 10, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124333.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.333,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:48:53,Unknown,,false,,,98D84266-834F-4F88-AE57-821825419521
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Skandia Township Section 25, 26 and Lake Sarah Township Section 30, 31",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124334.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.334,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:50:07,Unknown,,false,,,641B80FA-96D9-4DF9-BCF1-315913264887
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124335.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.335,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2022-04-15T16:25:23,Unknown,,false,,,D118D3B2-CD78-472E-B2BC-525579312491
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 1, 2, 3, 12, 11, 10",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124336.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.336,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:51:09,Unknown,,false,,,1F7E68BA-8FA0-40F3-83F8-907880256698
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 13, 14, 24, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124337.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.337,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:51:50,Unknown,,false,,,97895F10-5D9E-4897-AE93-081731976977
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Skandia Township Section 1, 12 and Lake Sarah Township Section 5, 6, 7, 8",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124338.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.338,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:52:39,Unknown,,false,,,CEE2DB69-FD2D-4AFD-AAE3-324397022526
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 17, 18, 19, 20 and Skandia  Township Section 13, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124339.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.339,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:54:52,Unknown,,false,,,DFE5E653-F399-4EDD-90EA-471864225505
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 25, 26, 27, 34, 35, 36",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124340.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.340,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T10:55:28,Unknown,,false,,,F966C44C-0B33-4F9E-BC19-625912921180
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Lake Sarah Township Section 27, 28, 34, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124341.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.341,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:00:36,Unknown,,false,,,495C1556-46B5-4B85-8820-819395311724
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 2, 3, 4 ,9, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124342.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.342,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:01:04,Unknown,,false,,,641F11DC-35F5-4A20-9A42-884333300150
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 31, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124343.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.343,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:02:24,Unknown,,false,,,8293A2D9-C76D-43BC-8AA1-303277221961
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 1, 2, 11, 12",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124344.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.344,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:02:53,Unknown,,false,,,873BED1E-1FFC-489C-BF32-158245171324
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 13, 24 and Lowville Township Section 18, 19",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124345.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.345,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:04:50,Unknown,,false,,,B2AEB337-0381-401E-9059-280843319605
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 13, 14, 23, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124346.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.346,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:06:07,Unknown,,false,,,43B0650A-3545-4E1A-B0CB-786063015909
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 14, 15, 22, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124347.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.347,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:07:00,Unknown,,false,,,335D4B9F-EA16-4F3A-A8F3-166397235210
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 16, 17, 20, 21",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124348.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.348,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:07:38,Unknown,,false,,,44FFE8D6-2017-45A8-8E2D-983517285025
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,Cameron Township Section 18,,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124349.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.349,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:08:41,Unknown,,false,,,71DD4A46-6409-46AE-8A2F-224962386550
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 26, 27, 33, 34, and 35, 26 (partial)",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124350.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.350,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:10:09,Unknown,,false,,,1DFA183C-6BA2-493B-9C79-206126181700
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 4, 5, 9, 8",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124351.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.351,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:10:36,Unknown,,false,,,50079834-8857-4342-B699-553439404213
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 28, 29, 30, 33, 32, 31",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124352.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.352,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:11:03,Unknown,,false,,,99432FF0-6635-47B2-9E39-946794459205
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 25, 26, 36, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124353.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.353,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:11:52,Unknown,,false,,,A2EE0461-BD9E-4AC8-A379-430353864863
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Cameron Township Section 5, 6, 7, 8",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124354.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.354,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:12:23,Unknown,,false,,,A75ECFBB-22DB-4372-93FE-502072517070
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"Belfast Township Section 13, 14, 24, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124355.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.355,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:13:35,Unknown,,false,,,3F166E9A-63AD-452D-B58A-544411588110
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-14,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,1938,,,,"BelfastTownship Section 13, 14, 15, 22, 23, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,052\2017124356.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,4,,0.000000,,2017-09-28,,,,,,0,,,2017.124.356,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapm,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-14T11:14:06,Unknown,,false,,,693026F0-8738-44C9-9C1F-876320466353
